,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,29.606324503311935,583.6637495529618,184.15188621267288,137.61932076336333,2.1084004543515618,24.62354374355531,12.09658735681747,5.962015330389321
1,40.0,173.82429376714705,5015.291027193785,1414.894178320863,1174.9950152323959,1.7639606145283848,22.566203126409672,10.27848895452332,5.929664085806678
