method,FEM,FEM,PINNs,PINNs,Corr,Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.54,0.52,0.55",0.02449771670759753,0.006241549000930074,0.011839808581847005,0.011839804837570293,0.000754484250573165,0.0001967638229638013
"1 : 0.48,0.53,0.41,0.89",0.02155411825820112,0.0054696517617708615,0.010871473616220572,0.010871511135355793,0.0011867584922163519,0.0003129568493638179
"2 : 0.59,0.48,0.65,0.53",0.02097906431064686,0.005226872932172754,0.01741538456264974,0.017415386241966355,0.0006489278731307465,0.00016251866223171175
"3 : 0.51,0.59,0.15,0.1",0.17574791459487726,0.07916471048333576,0.389864624155847,0.3898646287942023,0.05722964144519063,0.02020862711528905
"4 : 0.4,0.57,0.64,0.87",0.015656907665788193,0.0038259061562663124,0.029136639398453817,0.029136647280502893,0.0011272697711862364,0.00028149366136199507
"5 : 0.6,0.56,0.42,0.78",0.02242083459871059,0.005712748503772946,0.044418067340599485,0.044418051167988255,0.0011935588401580425,0.0003172541687037413
"6 : 0.42,0.53,0.2,0.95",0.032918404715077496,0.01025417376580044,0.08579401930022555,0.08579402290650788,0.004623622363095003,0.001231284518136244
"7 : 0.5,0.48,0.29,0.78",0.031000359520020927,0.008387906390712135,0.04283034915116586,0.04283040153450626,0.0018427791530406224,0.0004902808541335106
"8 : 0.49,0.51,0.11,0.62",0.05859415148774562,0.01935744324129812,0.35072488455763917,0.3507248413069357,0.01976075373726506,0.006430119651819526
"9 : 0.52,0.52,0.76,0.69",0.015183671911649953,0.0037069583324911793,0.01001726108706822,0.01001726458665264,0.0005452503388039148,0.00013574439437274467
"10 : 0.47,0.49,0.59,0.07",0.12217840955752365,0.041323865696746495,0.0336875883227299,0.033687593062603695,0.00811643695585528,0.002878982284284772
"11 : 0.53,0.53,0.25,0.14",0.11934040082226523,0.04445262381157365,0.09619327350641815,0.09619330881463546,0.009359610963960385,0.0030353133280389003
"12 : 0.46,0.47,0.5,0.44",0.031269050154965186,0.008164508573139941,0.009064783344250713,0.009064778430231412,0.0006297213717585415,0.00017396513475562904
"13 : 0.6,0.42,0.25,0.17",0.10233112713420874,0.036089019571291625,0.14487147657102586,0.1448713859445665,0.011191356483278613,0.0036366877686995857
"14 : 0.53,0.45,0.43,0.25",0.055639982816421185,0.016019062309204746,0.01462629247457698,0.014626283646646464,0.00165869016226412,0.0005942224074751216
"15 : 0.43,0.42,0.56,0.15",0.07642832416434424,0.022705105944644918,0.021858337442782854,0.021858324592990606,0.003026657845633516,0.0010524275105491677
"16 : 0.44,0.47,0.67,0.11",0.07974696753437267,0.02382648447850493,0.02471721571975749,0.02471721496259551,0.003496827763453858,0.0011110979539076258
"17 : 0.57,0.42,0.78,0.47",0.02026404537343902,0.0050018191289225465,0.014666392652485623,0.014666394475674636,0.0007932661891036516,0.00021131884982718405
"18 : 0.6,0.52,0.62,0.05",0.14563286944830653,0.05131355051153602,0.0768085109390822,0.07680851155735693,0.018449637138033118,0.006010541581777186
"19 : 0.46,0.42,0.31,0.13",0.12781582683799905,0.046169356905338875,0.04647332969992678,0.046473333266354354,0.007560542288601817,0.0027741648196432855
"20 : 0.46,0.48,0.14,0.7",0.0466645548804127,0.015953634257997375,0.0980287520787127,0.09802878943331125,0.009720375079551015,0.0029155011690266846
"21 : 0.51,0.45,0.47,0.1",0.11034720678198855,0.036765702158443304,0.01929305150293574,0.019293065796881455,0.0040682654102795505,0.0015546079317930387
"22 : 0.52,0.59,0.32,0.67",0.030500205289719116,0.008211935150871773,0.03708060816470966,0.037080610167492374,0.0013024334336169368,0.00036206894290888693
"23 : 0.43,0.54,0.3,0.19",0.08688830476650025,0.028616084760986878,0.02867352649969823,0.028673525057173296,0.0031628673051304,0.0010968867389195601
"24 : 0.52,0.4,0.68,0.01",0.22340836043329879,0.09641379455875547,0.18051450641550087,0.18051451602978622,0.08262732146252078,0.038545473170732605
"25 : 0.54,0.45,0.61,0.96",0.01483993559844053,0.003626739577497136,0.01613636760587951,0.016136380614590915,0.0013945649955315472,0.000353843799771654
"26 : 0.45,0.52,0.51,0.58",0.024549029754512588,0.006244279947316297,0.010736787052860306,0.010736779975310062,0.0007652866297616135,0.0001956459009481068
"27 : 0.44,0.59,0.41,0.85",0.022290822517380026,0.005660558112840562,0.015510387853174112,0.015510409768071628,0.0011800999984916054,0.00030713786472344825
"28 : 0.54,0.46,0.67,0.4",0.025997241126834436,0.0065756398584755045,0.02000138373325161,0.020001380171697104,0.000571201210306287,0.00015347715380075255
"29 : 0.58,0.52,0.72,0.7",0.015718217380958768,0.0038485246196674106,0.008153778732668546,0.008153778976090853,0.00054094829229919,0.000133426986515726
"30 : 0.55,0.5,0.77,0.65",0.015713907879606356,0.0038407266945348116,0.009544707203633663,0.009544708246557253,0.0005136041637061903,0.00012956488863817263
"31 : 0.48,0.52,0.11,0.31",0.08068969140144133,0.033530151045642845,0.23659731536203352,0.23659731240249915,0.022798930294318415,0.008060603717059422
"32 : 0.53,0.46,0.53,0.43",0.029595545989359096,0.007659720439001516,0.01677732732121059,0.016777317588788934,0.0006202968915327507,0.00017381618177704817
"33 : 0.43,0.46,0.5,0.59",0.025562465195678077,0.006515119715690163,0.004641933555985985,0.00464193092931124,0.0006069486267620596,0.00016340450604982354
"34 : 0.51,0.53,0.56,0.44",0.02798583405801741,0.007197352497260253,0.01764041194637114,0.017640404067249652,0.0006562355352787597,0.00017693951089807982
"35 : 0.58,0.47,0.41,0.89",0.021632999548445494,0.005490527081861048,0.028523649691508408,0.028523650349438833,0.001297635954515409,0.00033527414873600614
"36 : 0.56,0.54,0.17,0.92",0.03978363853813323,0.011380675803030534,0.20452290585189165,0.20452292634125538,0.009483756606419909,0.0025686107415063145
"37 : 0.54,0.6,0.2,0.87",0.03649337731122165,0.010188213001205326,0.08037190461217082,0.0803719082663142,0.005924145627043536,0.0015994498086260105
"38 : 0.43,0.52,0.19,0.85",0.037083833371686324,0.011567409335341604,0.08396410119074822,0.08396411228577338,0.005378610381536209,0.0014403854716045581
"39 : 0.56,0.51,0.39,0.08",0.1476657912522145,0.05485505890591066,0.033532286428863904,0.033532287192215626,0.007091444309323463,0.0025899326344456645
"40 : 0.54,0.49,0.61,0.87",0.015705686680857603,0.003854999142678214,0.010370529667339529,0.010370535058760242,0.0009527321665699362,0.00023879271545900203
"41 : 0.6,0.57,0.11,0.37",0.07423211529188248,0.028927378206332503,0.7628707134638663,0.7628704164274369,0.032881733694351385,0.011896114496671559
"42 : 0.55,0.43,0.46,0.06",0.15496600673103333,0.05742912071624489,0.05049519271766601,0.05049519308906893,0.014391020030749725,0.005407700106956229
"43 : 0.44,0.4,0.66,0.23",0.04524935017792952,0.012128002160342153,0.013225634522021234,0.013225640837903273,0.0020331372148443406,0.0005833512221797168
"44 : 0.47,0.59,0.59,0.04",0.163558643265121,0.061238527657224893,0.08514882535349992,0.08514882530508447,0.026197081988917417,0.009783057735197194
"45 : 0.43,0.52,0.5,0.25",0.050660906795658024,0.014114338878943181,0.012867775798673275,0.012867765814687047,0.0013247466455137834,0.0004117025753149687
"46 : 0.59,0.52,0.47,0.59",0.02482706854296567,0.006360917568386785,0.016626978244217164,0.016626978725232132,0.0006924201980422224,0.00018790359724739862
"47 : 0.55,0.46,0.38,0.22",0.06747322260950435,0.020450879442903594,0.014680928162924566,0.014680924419076423,0.0020211495406043073,0.0007761451337777295
"48 : 0.44,0.59,0.62,0.5",0.023608698467403027,0.00593434857590344,0.008715608440192627,0.0087156111814966,0.0004916862683629049,0.00013183697683376535
"49 : 0.45,0.45,0.14,0.44",0.07420033191133883,0.023966140772039644,0.17084622592528112,0.1708461777028649,0.00916378654631412,0.0035653750211010935
