method,Corr,Corr
n_vert,20,40
h,0.07,0.04
0,0.5584785387320481,0.5579706653143542
1,0.5473845720898903,0.5546245111524756
2,0.5596272232661736,0.5577798241472617
3,0.5417660133488917,0.5533707952786447
4,0.5472888723123153,0.5546836283114688
5,0.5463572980642856,0.5544620732568543
6,0.548138689267475,0.5549353134842245
7,0.5486859240539972,0.5551018815403533
8,0.5480120610973626,0.5547633604909042
9,0.5500306097539595,0.5550642181600582
10,0.5473284170246357,0.5546987288594449
11,0.5429182244871081,0.5536644429943501
12,0.5490187073626136,0.5551835526133195
13,0.5471774849194871,0.5545767191640973
14,0.5394717001442406,0.5525718022684434
15,0.5451263254099875,0.554017944330193
16,0.566814683479693,0.5596608260545598
17,0.54867924333343,0.5551955442173999
18,0.5499426903327238,0.5553161990429216
19,0.5541026764121924,0.556783974673887
20,0.5497439664233337,0.5550887444685415
21,0.5625432136205539,0.5589680754202133
22,0.5606222305915781,0.558257386419242
23,0.5735214924329349,0.5615955884210901
24,0.5470644542858649,0.5545990556346698
25,0.5468771855785901,0.554697715294182
26,0.5463819640925407,0.5542914850435503
27,0.5471303177104179,0.5545602626935124
28,0.5464928053376222,0.5545509954723986
29,0.5469745791144557,0.5544592255126876
30,0.5460163904427822,0.5543439246369946
31,0.5483038844405304,0.5549403083534188
32,0.5462977031911428,0.5542991299609817
33,0.5499900830204016,0.5554055388736941
34,0.5452485740470007,0.5541093738214966
35,0.5473126097798288,0.5547705357464087
36,0.5492454522283063,0.555275070458343
37,0.5454019695918306,0.5542623933543692
38,0.5490416630554943,0.5550737529771109
39,0.5503420785447714,0.555349829784578
40,0.5435851201928964,0.553868215550224
41,0.5509934612088002,0.555783897712874
42,0.5496458257093199,0.5554764786551507
43,0.5450300840340597,0.5541464794584037
44,0.5469695146583212,0.5547101198474487
45,0.5471205523698051,0.5547841332159207
46,0.5473111812626787,0.5546157828611343
47,0.5275596049170178,0.5491327403213839
48,0.5680922719346575,0.5605189145967671
49,0.5345069186669684,0.5513563015534201
