method,FEM,FEM,PINNs,PINNs,Corr,Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.51",0.0650729876709049,0.0187928411397733,0.0189435911760822,0.0189435875315105,0.5584817520428703,0.5579711756312702
"1 : 0.54,0.49",0.0283620529181265,0.0075810411328661,0.0406629289731188,0.0406629682222167,0.5473555121899693,0.5546185773863654
"2 : 0.52,0.6",0.0580340854943751,0.016185221402334,0.023582814033577,0.0235828136191729,0.559481664754397,0.5577385870175593
"3 : 0.51,0.42",0.0169530600819198,0.0041468222595444,0.0145623862042788,0.0145623874729134,0.542090373375743,0.5534692413323793
"4 : 0.48,0.44",0.1267248552364611,0.0466803040925691,0.054186737367267,0.0541867623581428,0.547477436016468,0.5547618436822677
"5 : 0.53,0.43",0.019164912832543,0.0047719653736791,0.0097649052827195,0.0097649110564615,0.5463762183354782,0.5544736768008072
"6 : 0.49,0.53",0.0188747494378516,0.0047035818769124,0.010737788163635,0.0107377871953505,0.5480878728317504,0.5549262121470204
"7 : 0.58,0.45",0.0248905270541051,0.0063463730594098,0.0161423153203727,0.0161423183775508,0.5486372967838037,0.5550917154867492
"8 : 0.59,0.49",0.0501452685327835,0.0150638209440699,0.0425572217986345,0.0425572253155967,0.5479885711918693,0.5547584170939773
"9 : 0.48,0.45",0.0856060792729919,0.0260033344612415,0.0387522318579219,0.038752230486045,0.5520343754858782,0.5557187398615548
"10 : 0.56,0.43",0.0254001053889855,0.0065388440485514,0.0251718716756742,0.0251718620671708,0.5473120190513312,0.5546983078505398
"11 : 0.51,0.42",0.0233253709859789,0.005833914554539,0.0138136686026378,0.0138136683196631,0.5432654643932974,0.5537720356682355
"12 : 0.51,0.53",0.0180213986577258,0.0044646407329025,0.0105188936065861,0.0105188900669915,0.5489391289954099,0.555166076440966
"13 : 0.59,0.43",0.0276508748463809,0.0073471281260646,0.0509686108300662,0.0509685814755178,0.5471608952489538,0.5545739778304957
"14 : 0.41,0.44",0.0148180884311657,0.0036045445374977,0.038242093533976,0.0382421065659988,0.5398390317295279,0.5526814502115591
"15 : 0.42,0.47",0.0247815985936687,0.0063660006881313,0.0170815294808885,0.0170815341507655,0.5452064758464438,0.554047314499599
"16 : 0.4,0.56",0.1832896238985097,0.0727132984144948,0.1608448152918961,0.1608448231351437,0.5682121676140454,0.560146931611288
"17 : 0.57,0.42",0.0356161561049906,0.0094130189932832,0.0192947184293792,0.0192947296996943,0.548704960123952,0.5552084433363382
"18 : 0.56,0.57",0.0150629596473181,0.0036824096936431,0.0111184902032985,0.0111184929075522,0.5498274311029838,0.5552883451063361
"19 : 0.57,0.42",0.0573989511461765,0.0161085636489547,0.0175751433357444,0.0175751534228391,0.5542497133429835,0.5568290529681658
"20 : 0.6,0.6",0.022517943010024,0.0056601960744013,0.0196856340608507,0.01968564384995,0.549686120379804,0.5550753039765987
"21 : 0.56,0.49",0.1554245758304707,0.0579288084710763,0.0346740143083185,0.0346740070269665,0.5626792768280653,0.5590070252014021
"22 : 0.49,0.6",0.0402680772800875,0.0105326767459626,0.0144666458147167,0.014466644046242,0.5603578879609615,0.5581829866345557
"23 : 0.56,0.52",0.2149013576088154,0.0905560553240238,0.124643158477167,0.1246431547065963,0.5737765006484993,0.5616710906554175
"24 : 0.42,0.55",0.0242655286117194,0.0062210935488608,0.014968448412348,0.0149684624741928,0.5470617893265599,0.5546029120774154
"25 : 0.53,0.41",0.0520045517145967,0.0144729861473102,0.0143695417875231,0.0143695415946916,0.5472366604987473,0.5548156680992054
"26 : 0.43,0.46",0.0840381496715918,0.0326373763588381,0.1959320741281963,0.1959319135606789,0.5463990444697957,0.5542989651753247
"27 : 0.59,0.42",0.0265388917826554,0.0069958706137688,0.0501404287834419,0.0501403991715874,0.5471151362856929,0.5545577889863709
"28 : 0.5,0.46",0.0196061980889637,0.0048817969051925,0.0087041303513915,0.0087041287840973,0.5465291086823534,0.5545691616461397
"29 : 0.48,0.42",0.2695687069284129,0.1273641126122596,0.1357769221663449,0.1357769384711437,0.5477794618982466,0.5547630290634438
"30 : 0.45,0.46",0.0668822649960096,0.0195047768761087,0.0139857703916904,0.0139857709993809,0.5467476439918532,0.5545825606545836
"31 : 0.55,0.48",0.0275772867971671,0.0072044031728782,0.0205778939844373,0.0205778954758517,0.5482528182658943,0.5549292513124242
"32 : 0.49,0.41",0.0489456776702572,0.0150789054979705,0.132163038502604,0.1321630578272432,0.5463174208153723,0.5543087919585066
"33 : 0.51,0.54",0.0682044941716098,0.0213581371125339,0.0329461950784445,0.0329462016518127,0.5499355442288594,0.5553935938314115
"34 : 0.4,0.51",0.0186922854800442,0.0046361466891049,0.0235728335130628,0.0235728380603199,0.5453252640969735,0.5541377275163212
"35 : 0.52,0.45",0.0232367197350025,0.0058829892183999,0.0099060821230916,0.0099060731658198,0.5473179464228699,0.554779045825588
"36 : 0.52,0.5",0.0257327594080043,0.0065971106177076,0.012942641345123,0.0129426308535615,0.5491758382947908,0.5552603332411776
"37 : 0.52,0.42",0.0228236373589877,0.0057406609977733,0.0098987620682149,0.0098987590857476,0.5455104163710517,0.5543013192920656
"38 : 0.59,0.52",0.0187375312531142,0.0046611693740734,0.0123964210022028,0.0123964205729348,0.5489697047979291,0.5550565510569904
"39 : 0.54,0.59",0.0463860686979949,0.0130396422193487,0.0264043970096624,0.0264044010240772,0.5502965300359625,0.5553387487287783
"40 : 0.47,0.46",0.0245573825191035,0.006162753543756,0.0166483386736349,0.0166483385771222,0.5439778454846692,0.5539893948483178
"41 : 0.49,0.53",0.0697865250153155,0.0215020761116475,0.0262435791968079,0.0262435799577709,0.5509461237198398,0.5557758353756174
"42 : 0.54,0.43",0.0721363969434781,0.0219258342932336,0.0155037776213905,0.0155037788090282,0.549771455186918,0.5555249911851811
"43 : 0.41,0.54",0.0135465027908502,0.0032854062230406,0.0342745062570385,0.034274511935966,0.5451166632593413,0.5541772044309277
"44 : 0.53,0.46",0.0163912568174317,0.0040217910371247,0.0091815220713722,0.0091815232778094,0.5469762122056838,0.5547182983234022
"45 : 0.53,0.44",0.0246022106502754,0.0062191679630703,0.0135397141953755,0.0135397099485806,0.5471832850670778,0.5548090676925194
"46 : 0.44,0.52",0.0958039337306515,0.0353709847028659,0.0742745068281894,0.0742745551254423,0.5473080166074519,0.5546199948764385
"47 : 0.43,0.4",0.036472087499915,0.0094570399261811,0.0278379809696225,0.0278379916911832,0.529468909861227,0.5497008669586763
"48 : 0.46,0.57",0.1196797295523956,0.0401296640474925,0.0388203762122882,0.0388203778292107,0.5683058580254647,0.5605809576974933
"49 : 0.47,0.4",0.0219256460969519,0.005429771140804,0.0244985303193484,0.0244985349773666,0.5354623345408839,0.5516363317703359
