facteurs,FEM/PINNs,FEM/PINNs,PINNs/Corr,PINNs/Corr,FEM/Corr,FEM/Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.54,0.52,0.55",0.006156690892302262,0.00033208116519347903,0.0013954879978580153,0.0013954876950239895,8.591588246729562e-06,4.634151797767287e-07
"1 : 0.48,0.53,0.41,0.89",0.01180059883215725,0.0007024334293677918,0.001281356251877025,0.0012813606504356195,1.5120771089477415e-05,9.000705559424365e-07
"2 : 0.59,0.48,0.65,0.53",0.002158402290268171,0.00011731913467485287,0.0020526484712921227,0.002052648468088898,4.430441161552378e-06,2.4081494206785187e-07
"3 : 0.51,0.59,0.15,0.1",0.021882387959598754,0.0012958386188573177,0.045951045819287925,0.04595103571784343,0.0010055186117669567,5.9545126659673506e-05
"4 : 0.4,0.57,0.64,0.87",0.0012859295073554388,0.00011497455054994537,0.0034341640726908667,0.0034341641113264246,4.4160929141731135e-06,3.948414752145082e-07
"5 : 0.6,0.56,0.42,0.78",0.002686310039341523,0.00014864484848279346,0.005235297262091919,0.005235292739446092,1.4063631594094711e-05,7.78199296018033e-07
"6 : 0.42,0.53,0.2,0.95",0.010742225692097604,0.0007114251248521783,0.010112036364013583,0.01011203355880863,0.00010862577682893195,7.193954737084847e-06
"7 : 0.5,0.48,0.29,0.78",0.008933076008834867,0.0005124168458100215,0.005048159746168741,0.0050481658553115615,4.509559471726589e-05,2.5867652247045997e-06
"8 : 0.49,0.51,0.11,0.62",0.01276449834226509,0.0009886304417859983,0.041337878755843285,0.04133786069904239,0.0005276572848517169,4.0867867485382336e-05
"9 : 0.52,0.52,0.76,0.69",0.002208497369677814,0.00013881833936425214,0.0011806753413935891,0.0011806756676443727,2.607518385911197e-06,1.638994355101715e-07
"10 : 0.47,0.49,0.59,0.07",0.004957015287660932,0.00023279761362049215,0.003970555231656651,0.003970557123036476,1.9682102983824114e-05,9.243362229867385e-07
"11 : 0.53,0.53,0.25,0.14",0.0168632456653715,0.0007677278725394409,0.011337730956956622,0.011337735793015394,0.00019119094241504703,8.70429577978598e-06
"12 : 0.46,0.47,0.5,0.44",0.010650583203435544,0.0005678779410045667,0.0010684128911084166,0.0010684117704722294,1.137922039237331e-05,6.067274763608134e-07
"13 : 0.6,0.42,0.25,0.17",0.00934284500681276,0.00047308717466902064,0.017075141768093334,0.01707513253615925,0.0001595304030086508,8.078026208630646e-06
"14 : 0.53,0.45,0.43,0.25",0.01390398263609745,0.0007076296007454303,0.0017239140131815392,0.0017239134465791774,2.396927050540119e-05,1.219892183922502e-06
"15 : 0.43,0.42,0.56,0.15",0.006157708660364808,0.0003100860060683085,0.0025763163741408164,0.002576311355818027,1.5864205648886567e-05,7.988780987140408e-07
"16 : 0.44,0.47,0.67,0.11",0.0034650976879188116,0.00017662901398417025,0.002913274244267477,0.002913271815068079,1.0094779848084657e-05,5.145683281633487e-07
"17 : 0.57,0.42,0.78,0.47",0.0016256675976988274,8.888988191173457e-05,0.0017286411297492944,0.001728641085337281,2.810195872682922e-06,1.5365870194340358e-07
"18 : 0.6,0.52,0.62,0.05",0.002198509774533038,0.0001095934058722282,0.009052963056432224,0.009052964481906659,1.9903027768052732e-05,9.921452108124625e-07
"19 : 0.46,0.42,0.31,0.13",0.021411391509517114,0.0009663881603097627,0.005477548154910608,0.0054775368161946855,0.00011728192805702412,5.293426726831378e-06
"20 : 0.46,0.48,0.14,0.7",0.025794944375907288,0.0017151361711406257,0.01155407044067233,0.011554073027974737,0.00029803660433245734,1.9816808574279768e-05
"21 : 0.51,0.45,0.47,0.1",0.014103148227427757,0.0006516470091850843,0.0022739566517335987,0.0022739594186503304,3.206994772214426e-05,1.4818188541717407e-06
"22 : 0.52,0.59,0.32,0.67",0.007356619772283511,0.00041836275578701135,0.004370473313456884,0.004370471999225657,3.215191039201434e-05,1.8284427096860147e-06
"23 : 0.43,0.54,0.3,0.19",0.024495320432273746,0.0012054670508801384,0.003379577625380036,0.0033795786190653717,8.278383685942678e-05,4.073970671142304e-06
"24 : 0.52,0.4,0.68,0.01",0.001827887655325114,6.540662052828252e-05,0.021276188068728052,0.021276177413426623,3.889048152320349e-05,1.3916028623724105e-06
"25 : 0.54,0.45,0.61,0.96",0.002670533153690162,0.00029502169718224387,0.0019018985219723392,0.001901899649162316,5.079083057881449e-06,5.611016623661806e-07
"26 : 0.45,0.52,0.51,0.58",0.007206751283073176,0.000389660927870965,0.0012654817503318437,0.0012654806883613324,9.120012227909704e-06,4.931083792296642e-07
"27 : 0.44,0.59,0.41,0.85",0.008212208061465956,0.000468913535777564,0.0018281178789597027,0.0018281201690138569,1.5012884382902917e-05,8.572302922785656e-07
"28 : 0.54,0.46,0.67,0.4",0.002004353955459248,0.00010817223821502177,0.002357444609722434,0.0023574442575309555,4.725153428273244e-06,2.5501002180427364e-07
"29 : 0.58,0.52,0.72,0.7",0.003182664886205362,0.00019199756499153447,0.0009610377906839712,0.0009610376536704392,3.0586612307262535e-06,1.8451688936990194e-07
"30 : 0.55,0.5,0.77,0.65",0.0022684554436741035,0.00013370840101850246,0.0011249782231183957,0.0011249782519598603,2.551962974247745e-06,1.504190432501429e-07
"31 : 0.48,0.52,0.11,0.31",0.026957809964620986,0.0022778022659703198,0.027886333483798872,0.02788632457403097,0.0007517544786662971,6.351953330431155e-05
"32 : 0.53,0.46,0.53,0.43",0.00463909722867764,0.00024782144061326973,0.0019774441594162203,0.0019774430909560866,9.173555719812573e-06,4.900527955314943e-07
"33 : 0.43,0.46,0.5,0.59",0.01887926411023352,0.0010227320793596525,0.0005471176575588839,0.0005471169203361658,1.0329178756426472e-05,5.595540255882562e-07
"34 : 0.51,0.53,0.56,0.44",0.003751316871105752,0.0002008556011800762,0.0020791704421057556,0.002079169978562869,7.799627157375726e-06,4.176129359998112e-07
"35 : 0.58,0.47,0.41,0.89",0.004533834444212078,0.0002669425574371833,0.0033619144647914585,0.003361913800954783,1.5242363598966327e-05,8.974378679102315e-07
"36 : 0.56,0.54,0.17,0.92",0.007617337456960893,0.0004454541306650887,0.02410591383718007,0.02410590650120851,0.00018362288040622366,1.0738075624389746e-05
"37 : 0.54,0.6,0.2,0.87",0.010663946757826507,0.0006972466635380691,0.009472965133495085,0.009472961027524303,0.00010101919582233845,6.604990470267479e-06
"38 : 0.43,0.52,0.19,0.85",0.014374080827616674,0.0009187694347408483,0.009896354132851979,0.009896352823897805,0.00014225099420433267,9.092466490008584e-06
"39 : 0.56,0.51,0.39,0.08",0.017628167201458187,0.0007203434829541061,0.003952249688862833,0.003952252129394316,6.967091833718512e-05,2.8469790644006837e-06
"40 : 0.54,0.49,0.61,0.87",0.004026761007522083,0.00031643934428995674,0.0012223130489666615,0.0012223135682404792,4.921962524564384e-06,3.8678810405073456e-07
"41 : 0.6,0.57,0.11,0.37",0.007795742681266777,0.0005819374979786323,0.08991509020208514,0.08991501970442191,0.0007009549063783473,5.2324921597490714e-05
"42 : 0.55,0.43,0.46,0.06",0.007757370017238459,0.0003266168268158327,0.005951561767723177,0.00595156934541019,4.6168466812678494e-05,1.9438826941722592e-06
"43 : 0.44,0.4,0.66,0.23",0.0048343975970596064,0.0002556046304911573,0.0015588287797618902,0.0015588280004148966,7.535998107108241e-06,3.984436550453192e-07
"44 : 0.47,0.59,0.59,0.04",0.002614883336250841,0.00011732150480563264,0.010035966933213514,0.010035987621393041,2.6242882696824475e-05,1.1774371699525334e-06
"45 : 0.43,0.52,0.5,0.25",0.00970524307726724,0.0005006062759844468,0.0015166487086417755,0.0015166473711491978,1.4719444380191892e-05,7.59243192452601e-07
"46 : 0.59,0.52,0.47,0.59",0.005611574755888529,0.0003036251629881223,0.001959724101825292,0.0019597235451439764,1.0997138298309131e-05,5.950213808060007e-07
"47 : 0.55,0.46,0.38,0.22",0.021497912614390817,0.0010653259103865418,0.0017303531003726763,0.0017303536278370857,3.719897974385202e-05,1.8433905538661987e-06
"48 : 0.44,0.59,0.62,0.5",0.0053816863375913335,0.00029104881592732274,0.0010272571532208648,0.0010272574883027875,5.528375786681695e-06,2.989820756230019e-07
"49 : 0.45,0.45,0.14,0.44",0.02523489594226111,0.0015173982634775257,0.02013665841450767,0.020136627841236935,0.0005081464797149575,3.055528411858612e-05
