facteurs,FEM/PINNs,FEM/PINNs,PINNs/Corr,PINNs/Corr,FEM/Corr,FEM/Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.54,0.52,0.55",0.07776732775143967,0.008740584163324525,271.95232648889345,2332.195968880851,21.149005706828305,20.384755151369266
"1 : 0.48,0.53,0.41,0.89",0.1131006495245642,0.013334296351715397,100.42950046152751,704.0629462533522,11.358641733626282,9.388183975604068
"2 : 0.59,0.48,0.65,0.53",0.03447813903320338,0.0038866650769937864,583.6637495529618,5015.291027193785,20.123639905727817,19.49275648635438
"3 : 0.51,0.59,0.15,0.1",0.07956560516374425,0.01464973855566679,70.84004530886564,262.78492187773037,5.636431074826956,3.849730401880072
"4 : 0.4,0.57,0.64,0.87",0.01836963327780218,0.0021609355132297856,421.93011663535657,2450.2289276591932,7.750701511451801,5.294786705321687
"5 : 0.6,0.56,0.42,0.78",0.026547455324668484,0.0031026549835871677,455.82559485393284,3598.065528898874,12.10100961522522,11.163555944511291
"6 : 0.42,0.53,0.2,0.95",0.05709807747013039,0.006727753097076814,171.7531114454932,1146.2460258962644,9.80677246305071,7.711660250735583
"7 : 0.5,0.48,0.29,0.78",0.059547438353633915,0.007137367409474618,230.79889737610503,1819.2753111110583,13.743483113590296,12.984836314385863
"8 : 0.49,0.51,0.11,0.62",0.032817277228549685,0.006028444678779474,76.02177586532115,345.94988494684884,2.494827693978912,2.0855397430322022
"9 : 0.52,0.52,0.76,0.69",0.04003625594597927,0.0046070601545289145,315.620503392314,2167.3003955724735,12.6362632556135,9.984883295336697
"10 : 0.47,0.49,0.59,0.07",0.13520246634449326,0.010849192990157642,77.19742152900659,655.6706615594575,10.437281786157174,7.113497545242889
"11 : 0.53,0.53,0.25,0.14",0.12556066151820264,0.014458669954978744,107.35081394738597,589.608688653117,13.479039213751276,8.524957431823239
"12 : 0.46,0.47,0.5,0.44",0.13209122078928798,0.01441823418665969,186.41317414148824,1565.1155914285814,24.62354374355531,22.566203126409672
"13 : 0.6,0.42,0.25,0.17",0.06860119555564144,0.007723178919602859,152.38297645561056,899.7046445219654,10.453654367182045,6.948579944440827
"14 : 0.53,0.45,0.43,0.25",0.16826633671819202,0.016658935210030253,79.68741679364771,737.1490296689547,13.408709706402837,12.280117925391785
"15 : 0.43,0.42,0.56,0.15",0.1160997731727257,0.010396352811919635,78.8752368677829,708.6260126847244,9.157397109294607,7.3671260395742335
"16 : 0.44,0.47,0.67,0.11",0.08577176685143124,0.007301109810269892,122.55810215105241,1156.8427005831886,10.512024963453962,8.446235590167035
"17 : 0.57,0.42,0.78,0.47",0.03156223676933698,0.0035454799985663536,362.6411176860248,3229.340262817641,11.445764818703314,11.449561310384956
"18 : 0.6,0.52,0.62,0.05",0.06970240608025427,0.005457642545045819,115.62352462375864,934.857507569094,8.059237865755502,5.102118106864581
"19 : 0.46,0.42,0.31,0.13",0.22354222087713133,0.022794469782854317,64.15398931834577,405.10750884329315,14.341125250350771,9.234210869135834
"20 : 0.46,0.48,0.14,0.7",0.08345448905290578,0.012830430819447524,45.53803963819578,238.4512639568745,3.8003538304765985,3.059432446008499
"21 : 0.51,0.45,0.47,0.1",0.262539325646976,0.022697447178450365,45.13894341427356,362.03723246524146,11.850747764400388,8.217320960512174
"22 : 0.52,0.59,0.32,0.67",0.05801836433061401,0.006673369821315874,245.74244146767145,2040.171386214211,14.257574500565951,13.614818159074089
"23 : 0.43,0.54,0.3,0.19",0.22381228665268219,0.02294045147273239,51.31245165905442,319.3342320683255,11.484357139568186,7.3256714543456845
"24 : 0.52,0.4,0.68,0.01",0.07579653607687951,0.006187764908871173,29.606324503311935,340.93518617819063,2.2440568433190853,2.109626781232868
"25 : 0.54,0.45,0.61,0.96",0.034313613668233066,0.004105416278889171,166.95815195931368,917.1172028096463,5.7289375250940395,3.765147894064023
"26 : 0.45,0.52,0.51,0.58",0.08931385600116751,0.010091901520258083,269.18324012705006,2176.1807173733837,24.041793146635044,21.961801490016775
"27 : 0.44,0.59,0.41,0.85",0.07919648283365348,0.009322709833346345,164.67925087027987,1161.9063169526894,13.042017464607033,10.832115446482073
"28 : 0.54,0.46,0.67,0.4",0.03377355181551411,0.003693205862803902,567.5575414488131,4986.476106303641,19.16843403440729,18.41608279053218
"29 : 0.58,0.52,0.72,0.7",0.05455782330906695,0.006282145818283553,275.49555312196986,1905.340595903205,15.0304377096621,11.969627456959213
"30 : 0.55,0.5,0.77,0.65",0.042092009035606344,0.004825263660138414,315.8250882154232,2364.644247833866,13.293712466834764,11.410031958228087
"31 : 0.48,0.52,0.11,0.31",0.06847096536480908,0.013716366027362002,43.97967231263529,173.82429376714705,3.0113306196741036,2.384237637757889
"32 : 0.53,0.46,0.53,0.43",0.06151606579094195,0.006716473957476085,338.30929686878727,2887.6444930874723,20.811456963867627,19.394789036271238
"33 : 0.43,0.46,0.5,0.59",0.22645241557290346,0.025647598220921348,99.46617962343953,810.2032360222018,22.52435664353619,20.779767074787742
"34 : 0.51,0.53,0.56,0.44",0.05198689752552649,0.005684370206811104,410.29160355335455,3542.0020790212607,21.329787549512183,20.134051090451443
"35 : 0.58,0.47,0.41,0.89",0.04339595082038573,0.00511569988603214,264.35648060566155,1975.0591214887884,11.472000831413542,10.103809722706933
"36 : 0.56,0.54,0.17,0.92",0.025822021835443302,0.0037898792666546627,168.39995679114384,1019.164754237911,4.348427361348625,3.8625113713914536
"37 : 0.54,0.6,0.2,0.87",0.05286495707146933,0.006847504043033199,134.57567413527664,1023.3781549856257,7.114337236025444,7.0075860538159285
"38 : 0.43,0.52,0.19,0.85",0.06507339791260658,0.008196719573383242,130.29699702141346,795.4253544722129,8.478868333992152,6.51987857216769
"39 : 0.56,0.51,0.39,0.08",0.2868351220883956,0.026580155123708545,58.162474186341974,435.1874798356209,16.68304038420256,11.567350721926587
"40 : 0.54,0.49,0.61,0.87",0.055524130259809464,0.006515385529702167,169.0058620160929,981.8515650440048,9.383903497252927,6.3971414792031345
"41 : 0.6,0.57,0.11,0.37",0.020299379152449958,0.003988634591044286,103.8652679235806,442.2467323752895,2.1084004543515618,1.7639606145283848
"42 : 0.55,0.43,0.46,0.06",0.16944524864502844,0.014515099694249698,59.938694955306325,501.62565257739055,10.156327070160392,7.2811463563538865
"43 : 0.44,0.4,0.66,0.23",0.08895300363999167,0.008886948168826753,130.4702108609311,1242.0706625696985,11.605717141622886,11.038217600277214
"44 : 0.47,0.59,0.59,0.04",0.0857216009557069,0.006782923225522654,76.29999035949666,845.8078689642974,6.540557326521056,5.737049838727755
"45 : 0.43,0.52,0.5,0.25",0.1387403608268948,0.013692482172195111,112.36987503938626,1010.5114117942499,15.59023700903753,13.836409490792478
"46 : 0.59,0.52,0.47,0.59",0.06390212989039278,0.007243403236927449,286.2650065186569,2406.5849180325467,18.29294362962935,17.43186498521773
"47 : 0.55,0.46,0.38,0.22",0.24103107664331883,0.023580143015626175,47.97261020596174,403.82589866878214,11.562889887333224,9.522272444023647
"48 : 0.44,0.59,0.62,0.5",0.08145642099613444,0.009112467716792205,273.18101077038125,2362.737021584885,22.25234742146171,21.530364832462027
"49 : 0.45,0.45,0.14,0.44",0.06313791580266662,0.010233632593765129,77.63102556556449,349.5401828340383,4.901461155833271,3.577065807881037
