method,FEM,FEM,PINNs,PINNs,Corr,Corr
n_vert,20,40,20,40,20,40
h,0.07,0.04,0.07,0.04,0.07,0.04
"0 : 0.51,0.51",0.0019141963297779107,0.00017287785123823855,0.01894359117608223,0.018943587531510517,0.0001693648896659954,1.8423572951735392e-05
"1 : 0.54,0.49",0.0023646583071927877,0.0002829604442340419,0.04066292897311886,0.040662968222216773,0.00020344558095973164,2.6337004478863896e-05
"2 : 0.52,0.6",0.001455164295021182,0.00013448535585228289,0.02358281403357705,0.023582813619172895,0.00014491282370809321,1.530425249583997e-05
"3 : 0.51,0.42",0.0004289108829723338,4.9029790661782846e-05,0.014562386204278858,0.014562387472913418,3.7714008342261206e-05,4.8761603287924214e-06
"4 : 0.48,0.44",0.011709643612413048,0.0012692162993171686,0.05418673736726711,0.0541867623581429,0.0008900040321917468,0.00016281490475883554
"5 : 0.53,0.43",0.0008513971257164552,9.978560605884617e-05,0.009764905282719633,0.00976491105646154,7.069714320860301e-05,1.137366763751894e-05
"6 : 0.49,0.53",0.0008077040333366178,9.419393321633675e-05,0.010737788163635072,0.01073778719535047,5.705913499114844e-05,8.770777697105386e-06
"7 : 0.58,0.45",0.0009964901002829584,0.00011268615960983647,0.016142315320372705,0.016142318377550813,4.6378729186677486e-05,5.422553853574356e-06
"8 : 0.59,0.49",0.004416180381801891,0.0005017894437964729,0.042557221798634436,0.04255722531559677,0.00022085337555203166,2.797895854658265e-05
"9 : 0.48,0.45",0.0020458334900789847,0.00016741537090991904,0.03875223185792192,0.0387522304860451,0.0003225589548848998,3.377794335700294e-05
"10 : 0.56,0.43",0.001339810101378265,0.00015505752747158182,0.02517187167567423,0.025171862067170873,6.341888763405805e-05,8.13374249801163e-06
"11 : 0.51,0.42",0.0006140345431160051,6.829109138237136e-05,0.013813668602637838,0.013813668319663122,3.054918758006826e-05,3.5589508472982977e-06
"12 : 0.51,0.53",0.0006417456886046307,7.408026635953505e-05,0.010518893606586066,0.010518890066991492,3.770077128606685e-05,5.5333363212446654e-06
"13 : 0.59,0.43",0.0022172551531235143,0.00025631963206253813,0.050968610830066326,0.05096858147551784,0.00015912107553121734,2.1512228955665353e-05
"14 : 0.41,0.44",0.0005108752712255092,6.326926000417789e-05,0.03824209353397606,0.03824210656599884,0.00013968820751816447,2.648290870960085e-05
"15 : 0.42,0.47",0.0015281890667022677,0.00017946023748907164,0.017081529480888657,0.017081534150765555,0.00012647062185310278,1.7508033629101144e-05
"16 : 0.4,0.56",0.008355805767132364,0.0006425821268234082,0.1608448152918961,0.16084482313514378,0.0030107568106136004,0.00024372449378067129
"17 : 0.57,0.42",0.0012803252465428008,0.00013654583341433143,0.01929471842937928,0.019294729699694316,8.781025399303197e-05,9.730727989312111e-06
"18 : 0.56,0.57",0.0004348988384456211,5.0256592546804376e-05,0.011118490203298555,0.011118492907552317,3.3502884067993846e-05,4.993262308514056e-06
"19 : 0.57,0.42",0.0016332622550176176,0.00015381243509572388,0.01757514333574442,0.017575153422839128,0.00016236945534506137,1.7285848980321162e-05
"20 : 0.6,0.6",0.0006938296285607971,7.786843053158602e-05,0.019685634060850717,0.01968564384995013,5.066455951148004e-05,5.775267240192798e-06
"21 : 0.56,0.49",0.00879263735526464,0.0007619632134999386,0.034674014308318575,0.034674007026966526,0.0006934255706041558,8.350679502920997e-05
"22 : 0.49,0.6",0.0007554038904885424,7.544668631424218e-05,0.014466645814716728,0.014466644046242056,8.186796661243755e-05,8.988731335069206e-06
"23 : 0.56,0.52",0.013405184208349156,0.0011267176683393799,0.12464315847716707,0.12464315470659634,0.0036282215484443243,0.00031288316858539507
"24 : 0.42,0.55",0.0013825997878649297,0.00016181990480714517,0.014968448412348068,0.014968462474192878,9.466407353347431e-05,1.2551346023941415e-05
"25 : 0.53,0.41",0.0017452016841122563,0.00017123628042296196,0.014369541787523164,0.014369541594691605,0.00016053413866349832,1.6878746908653873e-05
"26 : 0.43,0.46",0.01781428151607261,0.0032313401738734092,0.19593207412819663,0.1959319135606792,0.005000142058524056,0.0013983315238983714
"27 : 0.59,0.42",0.00212247530737051,0.00024714830615932954,0.05014042878344199,0.05014039917158751,0.0001694688114610494,2.3702645833916407e-05
"28 : 0.5,0.46",0.0007328537423750212,8.443051539132345e-05,0.008704130351391597,0.008704128784097261,4.1216396305423204e-05,6.024831018094808e-06
"29 : 0.48,0.42",0.03441922750236412,0.00416148585046274,0.1357769221663449,0.1357769384711437,0.010684029829550244,0.001249668157468304
"30 : 0.45,0.46",0.0022654368314343754,0.0002083694076000737,0.01398577039169041,0.013985770999380958,0.00020129582125070342,2.2714447225414853e-05
"31 : 0.55,0.48",0.0014685198550697988,0.00016786935324770858,0.020577893984437403,0.020577895475851714,6.586576161949414e-05,8.25811732879924e-06
"32 : 0.49,0.41",0.006068004573277743,0.0007826461360418858,0.13216303850260405,0.1321630578272434,0.0005616236819173129,9.218388773961166e-05
"33 : 0.51,0.54",0.004710296646533247,0.00048648103689780364,0.03294619507844449,0.03294620165181281,0.0003693173749227827,5.698709798673458e-05
"34 : 0.4,0.51",0.0008594390626242504,0.00010191051720105204,0.023572833513062847,0.02357283806031989,0.00010508552924389289,1.8085667185561275e-05
"35 : 0.52,0.45",0.0009251133508430504,0.00010529951234332027,0.009906082123091598,0.00990607316581984,4.201467875264921e-05,5.083976283378972e-06
"36 : 0.52,0.5",0.001010557511427501,0.00011327605182269956,0.01294264134512294,0.012942630853561501,4.616747118048084e-05,5.3295919756331774e-06
"37 : 0.52,0.42",0.0008216224931652329,9.324792480152389e-05,0.009898762068214963,0.009898759085747614,3.825014307168296e-05,4.647632597383343e-06
"38 : 0.59,0.52",0.0007132155620753531,8.244429942939018e-05,0.012396421002202887,0.012396420572934835,4.518540543115804e-05,6.009241503725647e-06
"39 : 0.54,0.59",0.002179856959464192,0.000224690250892013,0.02640439700966239,0.026404401024077193,0.00012034801046448225,1.4433361822120034e-05
"40 : 0.47,0.46",0.0005912339574099002,6.495288650151507e-05,0.016648338673634903,0.01664833857712225,3.240334536997543e-05,3.7109570344856378e-06
"41 : 0.49,0.53",0.003983201633412569,0.0003925391180065033,0.02624357919680789,0.026243579957770893,0.00033004885549174146,4.3773835769989277e-05
"42 : 0.54,0.43",0.0035056101100348408,0.0003350269474252352,0.01550377762139061,0.015503778809028246,0.0003380257690640506,3.640025880453354e-05
"43 : 0.41,0.54",0.00042262939341759716,5.1200275203969345e-05,0.03427450625703858,0.034274511935965965,9.638720412477205e-05,1.773994231724948e-05
"44 : 0.53,0.46",0.0005165657805583508,5.9772264033519274e-05,0.009181522071372225,0.00918152327780945,3.9457680583421846e-05,6.3525721981464496e-06
"45 : 0.53,0.44",0.0007827857933128258,8.729298786981961e-05,0.01353971419537553,0.013539709948580607,3.6776918315762166e-05,4.232334516383531e-06
"46 : 0.44,0.52",0.013783527321233877,0.0019477975620248334,0.07427450682818926,0.07427455512544232,0.0013526866329793593,0.0002559506262971609
"47 : 0.43,0.4",0.0008308955296091906,8.632397134047289e-05,0.027837980969622603,0.027837991691183228,7.858224957460287e-05,8.625477480334196e-06
"48 : 0.46,0.57",0.004207603673201392,0.0003356999131334389,0.038820376212288274,0.038820377829210766,0.0004233517530485481,4.830512352807035e-05
"49 : 0.47,0.4",0.0004955299924972682,5.526226861536982e-05,0.024498530319348427,0.024498534977366652,4.92055769319934e-05,5.400245878640272e-06
