,N,min_PINNs,max_PINNs,mean_PINNs,std_PINNs,min_FEM,max_FEM,mean_FEM,std_FEM
0,20.0,2.1846830227624054,37.214811575370646,14.584775766327873,8.542319038802338,2.257548704149821,49.65537388010852,21.133235402676696,13.754842855639955
1,40.0,4.683157351064769,140.00777783149252,51.77258403455322,33.65103170557315,2.4316660884884858,46.93186703536158,20.14514111156756,12.586457381133641
