nb_vert,h,err
16,0.09428090415820647,0.0017072309130862862
32,0.045619792334616084,0.00019013060515007677
64,0.02244783432338254,2.2046356783046512e-05
128,0.01113553986120561,2.666761135994864e-06
256,0.005545935538718157,3.286408714388558e-07
