nb_vert,h,err
16,0.09428090415820647,0.02321279567617616
32,0.045619792334616084,0.008010496307873571
64,0.02244783432338254,0.0029383323211864694
128,0.01113553986120561,0.001230882637545326
256,0.005545935538718157,0.0005655042107436459
