nb_vert,h,err
16,0.09428090415820647,0.029616526837948493
32,0.045619792334616084,0.007621064322360335
64,0.02244783432338254,0.0018916015938625632
128,0.01113553986120561,0.0004683880185905447
256,0.005545935538718157,0.00011636138015269638
