nb_vert,h,err
16,0.1666302467485555,0.04226436793395177
32,0.08694671112404881,0.020669775986768894
64,0.043476071300047735,0.005881509939045604
128,0.021977442177492472,0.006668115853880523
256,0.010988780934080039,0.004197391470957118
