nb_vert,h,err
16,0.1666302467485555,0.10184986586389938
32,0.08694671112404881,0.028395265376089676
64,0.043476071300047735,0.012801250532176909
128,0.021977442177492472,0.007333647311087594
256,0.010988780934080039,0.006861523271253237
