nb_vert,h,err
16,0.16660094771444728,7.810170300762061e-07
32,0.08694977804807888,9.054162530543068e-08
64,0.04347576862597117,8.22353749894557e-09
128,0.021977593606715005,8.895464207273617e-10
256,0.010988658015609403,2.4262036224909892e-09
