nb_vert,h,err
16,0.16660094771444728,3.3524420416673614e-06
32,0.08694977804807888,6.633098443289441e-07
64,0.04347576862597117,8.55725047226631e-08
128,0.021977593606715005,1.1886664448376822e-08
256,0.010988658015609403,2.8562107531307655e-09
