err,times,mesh,assemble,solve
0.00021848785093619738,54.971468925476074,0.011054277420043945,53.76741886138916,1.1929957866668701
0.00010323900131362546,54.62543201446533,0.011054277420043945,53.43212080001831,1.1822569370269775
0.0002474030463710687,54.99452519416809,0.011054277420043945,53.773799419403076,1.2096714973449707
0.00013373385620598326,55.071367502212524,0.011054277420043945,53.97018814086914,1.0901250839233398
0.0006780317593097837,54.89457058906555,0.011054277420043945,53.79408884048462,1.0894274711608887
0.00015252831264021997,54.98463177680969,0.011054277420043945,53.888059854507446,1.0855176448822021
0.0004284127547734929,54.921111822128296,0.011054277420043945,53.69339966773987,1.2166578769683838
0.00010703229805631887,54.815330505371094,0.011054277420043945,53.579728841781616,1.2245473861694336
0.00012443885714845664,54.65067744255066,0.011054277420043945,53.4260733127594,1.2135498523712158
0.00018890837791124042,54.660640478134155,0.011054277420043945,53.42711639404297,1.2224698066711426
