nb_vert,h,err
16,0.29619219587722484,1.2370920274469045e-05
32,0.1433188044567221,6.578129304534155e-07
64,0.07052195139934005,3.81945036469875e-08
128,0.03498333022172013,2.307222616548086e-09
256,0.017423070345719664,2.5912835382962476e-10
