nb_vert,h,err
16,0.29619219587722484,1.2160551174399504e-05
32,0.1433188044567221,1.4475379467605699e-06
64,0.07052195139934005,1.7479678323172035e-07
128,0.03498333022172013,2.141199405382421e-08
256,0.017423070345719664,2.657187268213252e-09
