nb_vert,h,err
16,0.29619219587722484,0.059473317626024653
32,0.1433188044567221,0.014375650371979326
64,0.07052195139934005,0.0035068637053699623
128,0.03498333022172013,0.0008645248264745914
256,0.017423070345719664,0.0002145345971564143
