nb_vert,h,err
16,0.29619219587722484,0.00041950085608171973
32,0.1433188044567221,4.8023095001719366e-05
64,0.07052195139934005,5.737824737444143e-06
128,0.03498333022172013,7.00922449475106e-07
256,0.017423070345719664,8.660413998264707e-08
