nb_vert,h,err
16,0.16663035129479017,0.008620037429263953
32,0.08691933730437637,0.001370493221607113
64,0.04347038548979546,0.000296020868752682
128,0.02197797091453632,9.183637468976372e-05
256,0.010988924822874708,3.993578898294195e-05
